patch_id,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,patch_label_agreement_status,final_validated_wsi_id,public_wsi_pseudonym
p2409,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p2410,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p2411,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p2412,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p2413,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2414,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2415,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2416,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2417,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2418,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2419,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2420,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2421,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2422,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2423,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2424,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
p2425,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2426,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2427,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2428,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2429,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2430,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2431,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2432,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2433,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2434,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2435,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2436,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2437,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p2438,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p2439,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p2440,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p2441,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p2442,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p2443,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2444,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2445,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2446,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2447,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2448,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2449,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2450,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2451,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2452,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2453,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2454,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2455,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2456,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p2457,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2458,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2459,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2460,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2461,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2462,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2463,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2464,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2465,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2466,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2467,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2468,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2469,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p2470,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2471,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2472,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2473,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2474,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2475,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2476,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2477,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2478,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2479,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2480,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2481,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2482,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2483,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2484,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2485,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2486,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p2487,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2488,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2489,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2490,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2491,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2492,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2493,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2494,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2495,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2496,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2497,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2498,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2499,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p2500,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2501,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2502,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2503,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2504,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2505,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2506,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2507,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2508,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p2509,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2510,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2511,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2512,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2513,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2514,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2515,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2516,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2517,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2518,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2519,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2520,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0201,sab_only_wsi_0201
p2521,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2522,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2523,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2524,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2525,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2526,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2527,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2528,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2529,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2530,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2531,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2532,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2533,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2534,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2535,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2536,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2537,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2538,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p2539,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2540,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2541,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2542,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2543,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2544,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2545,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2546,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2547,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2548,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0203,sab_only_wsi_0203
p2549,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2550,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2551,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2552,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2553,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2554,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2555,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2556,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0205,sab_only_wsi_0205
p2557,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p2558,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2559,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2560,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2561,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2562,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2563,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p2564,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2565,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2566,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2567,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2568,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2569,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2570,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2571,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2572,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p2573,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p2574,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p2575,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p2576,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2577,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2578,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2579,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2580,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2581,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2582,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2583,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2584,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2585,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2586,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p2587,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2588,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2589,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2590,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2591,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2592,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2593,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2594,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p2595,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2596,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2597,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2598,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2599,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2600,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2601,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2602,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2603,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2604,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2605,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2606,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2607,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0178,public_ndb_wsi_0178
p2608,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p2609,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p2610,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p2611,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p2612,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p2613,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p2614,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2615,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2616,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2617,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2618,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2619,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2620,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2621,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2622,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2623,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2624,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2625,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2626,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2627,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p2628,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
